 ,Image_ID,Track,Mother?,Frame,X,Y,Ch1_Mean,Ch2_Mean,Ch3_Mean,Ch4_Mean,Ch5_Mean,Cilia_COMX,Cilia_COMY,Distance_to_Cilia_(um),Length,Feret,Straightness,Kurt,Skew,Angle
149,280316_weekend_xy10.nd2,1b,0,84,134,191,147.8000,2137.3750,27.1750,693.5375,0,127,179,13.8924,9.0990,8.4853,0.9325,-1.3461,-0.4889,135.0000
150,280316_weekend_xy10.nd2,1b,0,85,140,189,130.1000,2216.6375,42.1125,848.7000,0,127,181,15.2643,9.2450,7.8102,0.8448,-0.1884,-0.7423,140.1944
151,280316_weekend_xy10.nd2,1b,0,86,141,189,131.0625,2229.1000,40.1625,894.1125,0,130,177,16.2788,8.9932,8.6023,0.9565,-1.1103,0.2070,54.4623
152,280316_weekend_xy10.nd2,1b,0,87,141,187,168.1125,2260.9875,63.0125,866.1625,0,130,177,14.8661,6.3246,7.0711,1.1180,-0.6555,0.2183,135.0000
153,280316_weekend_xy10.nd2,1b,0,88,139,189,160.0250,2258.7250,299.8625,764.4750,0,128,175,17.8045,11.3137,9.4868,0.8385,-0.7913,0.0669,71.5651
154,280316_weekend_xy10.nd2,1b,0,89,141,184,178.3500,2132.3875,44.1625,648.1625,0,141,172,12.0000,15.3067,15.2643,0.9972,-1.0020,0.3139,148.3925
155,280316_weekend_xy10.nd2,1b,0,90,135,191,123.2125,2221.6625,43.4875,717.7500,0,140,176,15.8114,5.8416,5.8310,0.9982,-0.5383,-0.5173,59.0362
156,280316_weekend_xy10.nd2,1b,0,91,133,191,148.6375,1963.6875,44.3250,758.8875,0,143,177,17.2047,7.1623,7.2111,1.0068,-1.2019,0.2911,123.6901
157,280316_weekend_xy10.nd2,1b,0,92,143,180,138.7000,1317.7500,59.2250,731.5500,0,143,179,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
158,280316_weekend_xy10.nd2,2,1,17,630,128,97.6625,1914.9375,27.0625,824.7500,0,630,127,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
159,280316_weekend_xy10.nd2,2,1,18,624,126,58.1375,2275.2125,22.6000,800.4125,0,624,125,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
160,280316_weekend_xy10.nd2,2,1,19,622,120,49.4000,2220.7500,13.9750,847.2625,0,622,119,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
161,280316_weekend_xy10.nd2,2,1,20,613,120,56.1875,2240.3875,26.5125,771.8000,0,613,119,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
162,280316_weekend_xy10.nd2,2,1,21,597,122,85.5000,2011.5625,30.6125,853.2250,0,597,121,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
163,280316_weekend_xy10.nd2,2,1,22,587,117,114.0750,2177.8625,42.8500,750.3625,0,587,116,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
164,280316_weekend_xy10.nd2,2,1,23,581,119,87.5875,2196.7000,26.0625,846.1875,0,581,118,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
165,280316_weekend_xy10.nd2,2,1,24,578,119,100.4250,2832.9125,41.8125,881.2250,0,578,118,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
166,280316_weekend_xy10.nd2,2,1,25,582,116,125.3375,2682.8125,28.7000,775.7125,0,582,115,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
167,280316_weekend_xy10.nd2,2,1,26,582,115,129.4625,3338.9000,27.7000,725.6625,0,582,114,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
168,280316_weekend_xy10.nd2,2,1,27,579,113,189.2875,2712.6625,27.9000,790.2875,0,579,112,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
169,280316_weekend_xy10.nd2,2,1,28,579,107,124.2000,1366.1875,24.3000,836.0500,0,579,106,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
170,280316_weekend_xy10.nd2,2,1,29,595,98,172.6125,285.2000,40.9750,733.0875,0,595,97,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
171,280316_weekend_xy10.nd2,2a,0,30,593,102,132.5625,41.1750,56.6625,622.6750,0,593,101,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
172,280316_weekend_xy10.nd2,2a,0,31,593,95,91.9125,13.3125,27.1750,800.6875,0,593,94,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
173,280316_weekend_xy10.nd2,2a,0,32,585,106,125.1375,40.9250,150.8375,802.1375,0,585,105,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
174,280316_weekend_xy10.nd2,2a,0,33,569,100,108.4000,26.7125,159.4000,788.8125,0,569,99,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
175,280316_weekend_xy10.nd2,2a,0,34,563,102,77.8625,27.2750,163.5125,846.1750,0,563,101,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
176,280316_weekend_xy10.nd2,2a,0,35,557,103,84.1625,24.5500,195.5000,812.6375,0,557,102,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
177,280316_weekend_xy10.nd2,2a,0,36,554,96,93.7750,40.7875,338.9500,782.5500,0,554,95,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
178,280316_weekend_xy10.nd2,2a,0,37,537,93,102.9000,16.7375,257.9750,749.0375,0,537,92,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
179,280316_weekend_xy10.nd2,2a,0,38,534,97,60.7750,32.6500,355.6750,727.8500,0,534,96,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
180,280316_weekend_xy10.nd2,2a,0,39,528,96,78.5875,21.5625,401.4500,637.2250,0,528,95,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
181,280316_weekend_xy10.nd2,2a,0,40,523,133,77.7625,23.0125,400.5500,755.6125,0,523,132,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
182,280316_weekend_xy10.nd2,2a,0,41,517,98,60.6000,13.7625,411.2750,693.9625,0,517,97,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
183,280316_weekend_xy10.nd2,2a,0,42,509,132,56.6500,28.1250,421.1875,617.1500,0,509,131,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
184,280316_weekend_xy10.nd2,2a,0,43,500,128,62.8375,26.2875,438.8000,548.2500,0,500,127,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
185,280316_weekend_xy10.nd2,2a,0,44,495,124,53.7625,32.4000,440.4500,576.1500,0,495,123,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
186,280316_weekend_xy10.nd2,2a,0,45,497,122,54.0625,24.7125,524.3875,553.2000,0,497,121,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
187,280316_weekend_xy10.nd2,2a,0,46,496,97,59.0750,20.2625,553.6500,464.9625,0,496,96,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
188,280316_weekend_xy10.nd2,2a,0,47,495,95,46.8125,22.5500,651.6625,547.8500,0,495,94,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
189,280316_weekend_xy10.nd2,2a,0,48,496,132,53.1625,26.6375,583.2125,556.1625,0,496,131,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
190,280316_weekend_xy10.nd2,2a,0,49,492,135,53.0375,29.0750,678.1625,491.6750,0,492,134,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
191,280316_weekend_xy10.nd2,2a,0,50,494,134,74.7750,32.9750,701.4750,511.2125,0,494,133,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
192,280316_weekend_xy10.nd2,2a,0,51,489,134,52.7750,31.5375,751.6375,546.4625,0,489,133,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
193,280316_weekend_xy10.nd2,2a,0,52,486,135,56.5875,26.7125,793.1125,515.7250,0,486,134,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
194,280316_weekend_xy10.nd2,2a,0,53,484,132,60.2375,22.4500,848.2375,507.1250,0,484,131,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
195,280316_weekend_xy10.nd2,2a,0,54,487,98,76.9625,24.2375,714.2375,467.9000,0,487,97,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
196,280316_weekend_xy10.nd2,2a,0,55,494,104,55.0000,25.8250,890.1750,544.3375,0,494,103,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
197,280316_weekend_xy10.nd2,2a,0,56,486,101,54.3875,22.6250,834.8000,521.3625,0,486,100,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
198,280316_weekend_xy10.nd2,2a,0,57,485,100,65.0000,32.7250,917.0000,548.0750,0,485,99,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
199,280316_weekend_xy10.nd2,2a,0,58,488,99,54.4500,31.4875,799.9250,542.3125,0,488,98,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
200,280316_weekend_xy10.nd2,2a,0,59,487,104,49.8875,24.9625,935.1250,532.3375,0,487,103,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
201,280316_weekend_xy10.nd2,2a,0,60,485,104,48.4500,25.7750,967.7375,488.4250,0,485,103,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
202,280316_weekend_xy10.nd2,2a,0,61,483,102,42.0375,18.7625,1004.0000,495.6625,0,483,101,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
203,280316_weekend_xy10.nd2,2a,0,62,480,102,51.8500,20.8375,1036.1000,521.5250,0,480,101,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
204,280316_weekend_xy10.nd2,2a,0,63,479,100,63.5250,23.5125,1037.0250,487.0875,0,479,99,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
205,280316_weekend_xy10.nd2,2a,0,64,471,98,58.3250,26.2250,934.2000,505.8375,0,473,109,11.1803,3.6056,5.0000,1.3868,-0.8465,0.9438,126.8699
206,280316_weekend_xy10.nd2,2a,0,65,469,98,55.6500,24.2250,972.9000,501.7375,0,466,109,11.4018,7.6158,8.9443,1.1744,-0.7126,0.4235,153.4349
207,280316_weekend_xy10.nd2,2a,0,66,466,102,50.1750,18.0000,1042.6625,569.1500,0,467,109,7.0711,8.7388,7.6158,0.8715,-1.4032,-0.0815,113.1986
208,280316_weekend_xy10.nd2,2a,0,67,456,100,48.8125,27.1000,1054.2375,471.4750,0,458,110,10.1980,5.6056,6.4031,1.1423,-1.3503,0.6022,128.6598
209,280316_weekend_xy10.nd2,2a,0,68,452,101,44.4625,24.0000,999.5875,644.9750,0,452,111,10.0000,8.5474,9.2195,1.0786,-0.8491,0.0616,139.3987
210,280316_weekend_xy10.nd2,2a,0,69,444,102,75.6500,25.6625,979.8375,529.5125,0,445,108,6.0828,3.0000,4.1231,1.3744,-1.8613,-0.1024,165.9638
211,280316_weekend_xy10.nd2,2a,0,70,439,104,64.0250,16.5875,995.6625,637.7125,0,443,110,7.2111,8.0623,9.2195,1.1435,-0.9146,0.7653,167.4712
212,280316_weekend_xy10.nd2,2a,0,71,428,105,64.9750,22.3250,963.2375,552.0625,0,441,110,13.9284,5.6569,7.0711,1.2500,-1.5691,0.1115,45.0000
213,280316_weekend_xy10.nd2,2a,0,72,417,106,53.6250,23.9250,929.2750,618.7125,0,429,113,13.8924,7.2111,8.6023,1.1929,-0.7892,0.1404,35.5377
214,280316_weekend_xy10.nd2,2a,0,73,386,104,75.5250,33.3625,963.5125,653.8125,0,398,112,14.4222,5.0000,6.0828,1.2166,-0.0445,1.1090,170.5377
215,280316_weekend_xy10.nd2,2a,0,74,387,107,53.1875,32.9125,940.1000,629.9875,0,391,116,9.8489,5.6569,7.0711,1.2500,-1.7406,0.3523,135.0000
216,280316_weekend_xy10.nd2,2a,0,75,391,107,61.5500,68.4500,915.7000,683.9625,0,391,117,10.0000,6.0828,7.2801,1.1968,-1.1459,-0.3823,164.0546
217,280316_weekend_xy10.nd2,2a,0,76,399,110,94.7875,139.8000,919.8125,630.0000,0,393,112,6.3246,8.4721,9.4868,1.1198,-0.8433,-0.8207,71.5651
218,280316_weekend_xy10.nd2,2a,0,77,405,111,81.7250,173.6750,810.9125,447.9625,0,400,115,6.4031,7.2111,8.6023,1.1929,-1.7139,-0.1396,125.5377
219,280316_weekend_xy10.nd2,2a,0,78,406,114,115.3250,254.5625,708.0375,458.1875,0,404,117,3.6056,6.3246,7.6158,1.2042,-1.0843,0.8098,113.1986
220,280316_weekend_xy10.nd2,2a,0,79,413,119,78.2875,335.8250,477.4250,494.3500,0,407,121,6.3246,6.0828,7.2801,1.1968,0.0710,1.0739,105.9454
221,280316_weekend_xy10.nd2,2a,0,80,437,120,87.4375,397.4375,282.4375,514.7500,0,433,120,4.0000,6.3592,7.0711,1.1119,-1.4085,0.5152,98.1301
222,280316_weekend_xy10.nd2,2a,0,81,444,122,63.7000,445.8000,105.9875,607.4375,0,438,124,6.3246,7.0990,8.2462,1.1616,-1.1326,0.0064,14.0362
223,280316_weekend_xy10.nd2,2a,0,82,443,116,56.4375,524.5750,48.1750,487.4250,0,436,121,8.6023,5.0990,6.3246,1.2403,0.1339,0.9980,108.4349
224,280316_weekend_xy10.nd2,2a,0,83,453,118,42.4500,559.7500,43.9375,577.3875,0,443,123,11.1803,3.1623,4.4721,1.4142,-0.9386,0.7729,26.5651
225,280316_weekend_xy10.nd2,2a,0,84,447,116,47.6375,569.6500,19.6875,477.2000,0,441,124,10.0000,5.0990,6.3246,1.2403,-1.5929,-0.2145,18.4349
226,280316_weekend_xy10.nd2,2a,0,85,449,119,45.7750,679.8875,37.0625,576.4125,0,439,126,12.2066,7.3006,8.6023,1.1783,-1.1262,0.0415,35.5377
227,280316_weekend_xy10.nd2,2a,0,86,451,115,45.7375,854.9125,24.1875,550.0500,0,443,121,10.0000,7.2361,8.6023,1.1888,-0.8750,0.1337,35.5377
228,280316_weekend_xy10.nd2,2a,0,87,444,112,46.0625,778.1875,27.1625,508.4875,0,441,123,11.4018,5.8310,7.2111,1.2367,-1.6216,-0.1240,33.6901
229,280316_weekend_xy10.nd2,2a,0,88,439,116,33.3250,854.7125,20.3875,536.0125,0,434,122,7.8102,7.2111,8.6023,1.1929,-1.5503,-0.2764,35.5377
230,280316_weekend_xy10.nd2,2a,0,89,431,114,41.3375,900.4125,30.2875,556.9625,0,432,120,6.0828,10.1623,9.8489,0.9692,-0.0289,1.1354,113.9625
231,280316_weekend_xy10.nd2,2a,0,90,431,116,53.4875,890.9125,28.4375,608.1750,0,435,124,8.9443,10.4049,8.2462,0.7925,0.1389,0.6124,75.9638
232,280316_weekend_xy10.nd2,2a,0,91,445,122,74.0000,852.3375,37.7750,562.1500,0,445,128,6.0000,5.5373,6.0828,1.0985,-1.7822,-0.0197,99.4623
233,280316_weekend_xy10.nd2,2a,0,92,445,126,59.0250,867.1375,38.7500,622.0500,0,451,130,7.2111,13.0000,13.4536,1.0349,2.3849,-1.5307,131.9872
234,280316_weekend_xy10.nd2,2a,0,93,451,129,58.7250,871.7875,26.0875,631.6000,0,455,131,4.4721,12.8102,13.0384,1.0178,-0.3848,-0.3152,122.4712
235,280316_weekend_xy10.nd2,2a,0,94,449,130,62.7500,816.4250,27.7000,566.3625,0,453,134,5.6569,6.0000,7.0711,1.1785,-1.0200,-0.0047,171.8699
236,280316_weekend_xy10.nd2,2a,0,95,457,132,81.9750,914.6875,42.7000,434.3750,0,458,132,1.0000,8.6056,8.9443,1.0394,-1.4938,0.1687,26.5651
237,280316_weekend_xy10.nd2,2a,0,96,465,135,102.0250,846.8375,38.3625,378.5000,0,466,133,2.2361,5.0990,6.3246,1.2403,-0.7746,-0.2458,161.5651
238,280316_weekend_xy10.nd2,2a,0,97,471,139,108.2875,905.1625,34.1250,352.8625,0,471,138,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
239,280316_weekend_xy10.nd2,2a,0,98,470,136,67.6250,950.0000,30.4375,364.8375,0,470,135,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
240,280316_weekend_xy10.nd2,2a,0,99,470,134,105.4125,932.9125,27.2375,427.1125,0,471,132,2.2361,7.8102,9.2195,1.1804,0.7819,1.4171,49.3987
241,280316_weekend_xy10.nd2,2a,0,100,465,132,47.6750,846.7375,20.1750,515.3750,0,467,125,7.2801,6.0828,7.2801,1.1968,-0.8324,-0.7848,74.0546
242,280316_weekend_xy10.nd2,2a,0,101,471,128,47.0125,902.4000,22.2000,495.3875,0,472,119,9.0554,7.0711,8.4853,1.2000,-1.4126,0.0413,135.0000
243,280316_weekend_xy10.nd2,2a,0,102,465,128,42.5750,862.9750,26.6375,521.1375,0,467,114,14.1421,8.6056,9.4868,1.1024,0.4605,0.7622,161.5651
244,280316_weekend_xy10.nd2,2a,0,103,466,125,48.5875,1036.8750,27.6250,539.7875,0,469,116,9.4868,8.4853,9.8995,1.1667,-1.2681,-0.1665,135.0000
245,280316_weekend_xy10.nd2,2a,0,104,476,128,110.9375,968.0000,18.7875,498.6875,0,475,118,10.0499,6.0828,7.2801,1.1968,-1.0167,-0.2174,164.0546
246,280316_weekend_xy10.nd2,2a,0,105,481,128,64.8750,952.3500,26.2875,529.0375,0,475,124,7.2111,8.5952,9.2195,1.0726,-1.2649,0.2659,102.5288
247,280316_weekend_xy10.nd2,2a,0,106,485,128,63.2250,971.8250,30.2375,567.6625,0,479,120,10.0000,9.2111,9.8995,1.0747,-1.3390,0.1836,45.0000
248,280316_weekend_xy10.nd2,2a,0,107,481,130,31.0000,873.8500,26.5000,525.0875,0,478,122,8.5440,9.5083,9.8995,1.0411,0.7202,1.2273,45.0000
249,280316_weekend_xy10.nd2,2a,0,108,475,126,33.4625,961.8375,22.6500,430.6375,0,475,115,11.0000,7.9274,8.9443,1.1283,-0.6520,0.3786,63.4349
250,280316_weekend_xy10.nd2,2a,0,109,478,126,42.5375,915.6625,22.0500,432.0750,0,473,118,9.4340,10.2462,11.4018,1.1128,-0.9245,0.2879,74.7449
251,280316_weekend_xy10.nd2,2a,0,110,471,125,53.0625,1088.5500,24.2000,492.2750,0,473,113,12.1655,12.4919,12.1655,0.9739,-1.3411,-0.1533,99.4623
252,280316_weekend_xy10.nd2,2a,0,111,461,118,32.9125,1066.0000,27.6875,582.7500,0,472,112,12.5300,13.9640,13.1529,0.9419,-0.1582,0.8274,98.7462
253,280316_weekend_xy10.nd2,2a,0,112,465,123,61.1750,935.8625,27.0625,498.7750,0,467,115,8.2462,7.3983,8.5440,1.1549,-1.1492,-0.2640,69.4440
254,280316_weekend_xy10.nd2,2a,0,113,469,122,49.2500,1038.5125,31.2750,530.8875,0,469,114,8.0000,8.0000,9.0554,1.1319,-0.7799,0.0345,96.3402
255,280316_weekend_xy10.nd2,2a,0,114,474,118,45.2875,935.8375,30.9625,550.3125,0,471,115,4.2426,9.8573,11.1803,1.1342,-0.4668,0.4407,63.4349
256,280316_weekend_xy10.nd2,2a,0,115,475,117,43.5875,960.2375,30.3875,497.1875,0,475,116,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
257,280316_weekend_xy10.nd2,2a,0,116,473,119,59.0250,919.7500,24.3500,522.7625,0,473,118,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
258,280316_weekend_xy10.nd2,2a,0,117,471,119,49.6000,437.9375,25.5125,446.2500,0,471,118,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
259,280316_weekend_xy10.nd2,2b,0,29,595,100,187.2250,284.0250,41.1500,778.7375,0,595,99,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
260,280316_weekend_xy10.nd2,2b,0,30,598,101,136.2125,21.5500,56.9500,652.0625,0,598,100,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
261,280316_weekend_xy10.nd2,2b,0,31,599,103,168.9000,26.8875,77.4000,741.2875,0,599,102,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
262,280316_weekend_xy10.nd2,2b,0,32,597,104,135.8875,30.5375,110.5875,656.3250,0,597,103,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
263,280316_weekend_xy10.nd2,2b,0,33,593,104,129.6000,16.1875,119.8625,753.5625,0,593,103,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
264,280316_weekend_xy10.nd2,2b,0,34,598,108,102.7000,9.1000,29.7750,880.5750,0,598,107,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
265,280316_weekend_xy10.nd2,2b,0,35,595,110,92.8875,13.7000,112.9000,874.5125,0,595,109,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
266,280316_weekend_xy10.nd2,2b,0,36,591,111,68.4000,23.3250,216.6750,882.7250,0,591,110,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
267,280316_weekend_xy10.nd2,2b,0,37,591,114,89.0250,20.2250,256.9875,886.6625,0,591,113,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
268,280316_weekend_xy10.nd2,2b,0,38,598,113,99.5250,22.6250,314.8000,807.3000,0,598,112,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
269,280316_weekend_xy10.nd2,2b,0,39,602,120,150.0375,23.7250,299.9125,902.6375,0,602,119,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
270,280316_weekend_xy10.nd2,2b,0,40,603,154,140.1125,18.9125,386.9750,872.5250,0,603,153,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
271,280316_weekend_xy10.nd2,2b,0,41,601,116,128.4875,17.0750,452.2250,961.3375,0,601,115,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
272,280316_weekend_xy10.nd2,2b,0,42,597,144,74.2250,10.3625,554.7375,808.3875,0,597,143,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
273,280316_weekend_xy10.nd2,2b,0,43,593,143,90.5625,19.4250,576.6375,818.3125,0,593,142,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
274,280316_weekend_xy10.nd2,2b,0,44,595,142,88.5750,13.1875,535.9750,768.2250,0,595,141,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
275,280316_weekend_xy10.nd2,2b,0,45,595,145,68.4500,12.2000,570.0000,786.6500,0,595,144,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
276,280316_weekend_xy10.nd2,2b,0,46,585,105,65.7375,12.0000,590.1375,758.4875,0,585,104,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
277,280316_weekend_xy10.nd2,2b,0,47,575,103,76.1875,9.8250,557.9625,680.8500,0,575,102,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
278,280316_weekend_xy10.nd2,2b,0,48,573,130,78.4250,20.2625,525.5250,597.9500,0,573,129,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
279,280316_weekend_xy10.nd2,2b,0,49,579,134,66.4250,19.5125,465.7250,779.2500,0,579,133,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
280,280316_weekend_xy10.nd2,2b,0,50,572,126,74.5250,15.5750,575.7875,621.3000,0,572,125,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
281,280316_weekend_xy10.nd2,2b,0,51,570,128,84.0125,13.4625,527.2625,632.8000,0,570,127,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
282,280316_weekend_xy10.nd2,2b,0,52,565,128,71.5875,8.1750,508.9000,723.5250,0,565,127,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
283,280316_weekend_xy10.nd2,2b,0,53,558,124,151.4000,21.8500,126.5375,636.7125,0,558,123,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
284,280316_weekend_xy10.nd2,2b,0,54,563,91,75.6750,11.7250,440.2250,675.8125,0,563,90,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
285,280316_weekend_xy10.nd2,2b,0,55,570,98,51.3000,14.1375,468.7500,707.2750,0,570,97,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
286,280316_weekend_xy10.nd2,2b,0,56,575,96,63.3250,20.4375,614.2125,613.2000,0,575,95,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
287,280316_weekend_xy10.nd2,2b,0,57,577,98,69.0625,27.3125,512.7125,649.0625,0,577,97,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
288,280316_weekend_xy10.nd2,2b,0,58,583,104,71.4750,23.3500,551.6875,735.1375,0,583,103,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
289,280316_weekend_xy10.nd2,2b,0,59,579,104,75.9375,23.3000,496.9750,736.3500,0,579,103,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
290,280316_weekend_xy10.nd2,2b,0,60,579,108,97.5125,29.5625,544.6875,677.5750,0,579,107,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
291,280316_weekend_xy10.nd2,2b,0,61,575,108,91.2000,34.8500,604.1625,681.5500,0,575,107,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
292,280316_weekend_xy10.nd2,2b,0,62,571,112,92.3500,43.6000,681.5625,756.4875,0,571,111,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
293,280316_weekend_xy10.nd2,2b,0,63,571,119,89.1875,43.9500,665.1875,642.6500,0,571,118,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
294,280316_weekend_xy10.nd2,2b,0,64,575,120,59.7125,40.7250,839.3250,825.5250,0,575,119,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
295,280316_weekend_xy10.nd2,2b,0,65,576,122,65.7375,55.3500,884.8625,723.5125,0,576,121,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
296,280316_weekend_xy10.nd2,2b,0,66,587,129,82.5250,47.2875,1007.7750,723.3750,0,587,128,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
297,280316_weekend_xy10.nd2,2b,0,67,580,125,69.5875,38.4000,1003.0750,629.9375,0,580,124,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
298,280316_weekend_xy10.nd2,2b,0,68,573,122,126.8000,39.0875,979.7000,751.0625,0,573,121,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
299,280316_weekend_xy10.nd2,2b,0,69,569,122,143.6250,40.6125,946.7750,803.3500,0,569,121,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
300,280316_weekend_xy10.nd2,2b,0,70,551,122,138.2875,51.3875,1079.8250,679.9750,0,551,121,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
301,280316_weekend_xy10.nd2,2b,0,71,545,126,111.1375,37.8000,1134.8875,686.1250,0,545,125,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
302,280316_weekend_xy10.nd2,2b,0,72,545,127,119.5375,38.5625,1136.3250,779.8500,0,545,126,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
